disco,coleccion,tipo,estado,titulo_archivo,anio_archivo,carpeta,nombre_archivo,extension,tamano_mb,ruta_completa,nombre_limpio
library_pt1,Colección,Película,coleccion,District,2009,,2009 - District 9 (4K).mkv,mkv,10282.7,/Volumes/library_pt1/2000s/2009 - District 9 (4K).mkv,2009 - District 9 (4K)
library_pt1,Colección,Película,coleccion,Fantastic Mr Fox,2009,,2009 - Fantastic Mr Fox.mkv,mkv,7082.7,/Volumes/library_pt1/2000s/2009 - Fantastic Mr Fox.mkv,2009 - Fantastic Mr Fox
library_pt1,Colección,Película,coleccion,Hachiko A Dogs Story,2009,,2009 - Hachiko A Dogs Story.mp4,mp4,1820.9,/Volumes/library_pt1/2000s/2009 - Hachiko A Dogs Story.mp4,2009 - Hachiko A Dogs Story
library_pt1,Colección,Película,coleccion,Inglourious Basterds,2009,,2009 - Inglourious Basterds.mp4,mp4,3913.8,/Volumes/library_pt1/2000s/2009 - Inglourious Basterds.mp4,2009 - Inglourious Basterds
library_pt1,Colección,Película,coleccion,Moon,2009,,2009 - Moon (4K).mkv,mkv,18992.1,/Volumes/library_pt1/2000s/2009 - Moon (4K).mkv,2009 - Moon (4K)
library_pt1,Colección,Película,coleccion,Star Trek,2009,,2009 - Star Trek.mkv,mkv,9723,/Volumes/library_pt1/2000s/2009 - Star Trek.mkv,2009 - Star Trek
library_pt1,Colección,Película,coleccion,Terminator Salvation,2009,,2009 - Terminator Salvation.mkv,mkv,5503.1,/Volumes/library_pt1/2000s/2009 - Terminator Salvation.mkv,2009 - Terminator Salvation
library_pt1,Colección,Película,coleccion,Up,2009,,2009 - Up (4K).mkv,mkv,17149.7,/Volumes/library_pt1/2000s/2009 - Up (4K).mkv,2009 - Up (4K)
library_pt1,Colección,Película,coleccion,High Fidelity,2000,2000 - High Fidelity,2000 - High Fidelity.mkv,mkv,5258.9,/Volumes/library_pt1/2000s/2000 - High Fidelity/2000 - High Fidelity.mkv,2000 - High Fidelity
library_pt1,Colección,Película,coleccion,Memento,2000,2000 - Memento (4K),2000 - Memento (4K).mkv,mkv,32904.9,/Volumes/library_pt1/2000s/2000 - Memento (4K)/2000 - Memento (4K).mkv,2000 - Memento (4K)
library_pt1,Colección,Película,coleccion,Unbreakable,2000,2000 - Unbreakable,2000 - Unbreakable.mkv,mkv,4167.8,/Volumes/library_pt1/2000s/2000 - Unbreakable/2000 - Unbreakable.mkv,2000 - Unbreakable
library_pt1,Colección,Película,coleccion,Ocean's Eleven,2001,2001 - Ocean's Eleven (4K),2001 - Ocean's Eleven (4K).mkv,mkv,21392.2,/Volumes/library_pt1/2000s/2001 - Ocean's Eleven (4K)/2001 - Ocean's Eleven (4K).mkv,2001 - Ocean's Eleven (4K)
library_pt1,Colección,Película,coleccion,Training Day,2001,2001 - Training Day,2001 - Training Day.mkv,mkv,5868.6,/Volumes/library_pt1/2000s/2001 - Training Day/2001 - Training Day.mkv,2001 - Training Day
library_pt1,Colección,Película,coleccion,Road to Perdition,2002,2002 - Road to Perdition,2002 - Road to Perdition.mkv,mkv,6281.6,/Volumes/library_pt1/2000s/2002 - Road to Perdition/2002 - Road to Perdition.mkv,2002 - Road to Perdition
library_pt1,Colección,Película,coleccion,Big Fish,2003,2003 - Big Fish,2003 - Big Fish.mkv,mkv,7719.4,/Volumes/library_pt1/2000s/2003 - Big Fish/2003 - Big Fish.mkv,2003 - Big Fish
library_pt1,Colección,Película,coleccion,Kill Bill Vol.1,2003,2003 - Kill Bill Vol.1,2003 - Kill Bill Vol.1.mkv,mkv,5124.6,/Volumes/library_pt1/2000s/2003 - Kill Bill Vol.1/2003 - Kill Bill Vol.1.mkv,2003 - Kill Bill Vol.1
library_pt1,Colección,Película,coleccion,Ocean's Twelve,2004,2004 - Ocean's Twelve (4K),2004 - Ocean's Twelve (4K).mkv,mkv,27568.8,/Volumes/library_pt1/2000s/2004 - Ocean's Twelve (4K)/2004 - Ocean's Twelve (4K).mkv,2004 - Ocean's Twelve (4K)
library_pt1,Colección,Película,coleccion,A History of Violence,2005,2005 - A History of Violence,2005 - A History of Violence.mkv,mkv,7582,/Volumes/library_pt1/2000s/2005 - A History of Violence/2005 - A History of Violence.mkv,2005 - A History of Violence
library_pt1,Colección,Película,coleccion,Fracture,2007,2007 - Fracture,2007 - Fracture.mkv,mkv,5644.4,/Volumes/library_pt1/2000s/2007 - Fracture/2007 - Fracture.mkv,2007 - Fracture
library_pt1,Colección,Película,coleccion,No Country For Old Men,2007,2007 - No Country For Old Men (4K),2007 - No Country For Old Men (4K).mkv,mkv,18992.4,/Volumes/library_pt1/2000s/2007 - No Country For Old Men (4K)/2007 - No Country For Old Men (4K).mkv,2007 - No Country For Old Men (4K)
library_pt1,Colección,Película,coleccion,Ocean's Thirteen,2007,2007 - Ocean's Thirteen (4K),2007 - Ocean's Thirteen (4K).mkv,mkv,23663,/Volumes/library_pt1/2000s/2007 - Ocean's Thirteen (4K)/2007 - Ocean's Thirteen (4K).mkv,2007 - Ocean's Thirteen (4K)
library_pt1,Colección,Película,coleccion,Sunshine,2007,2007 - Sunshine,2007 - Sunshine.mkv,mkv,27202.7,/Volumes/library_pt1/2000s/2007 - Sunshine/2007 - Sunshine.mkv,2007 - Sunshine
library_pt1,Colección,Película,coleccion,Burn After Reading,2008,2008 - Burn After Reading,2008 - Burn After Reading.mkv,mkv,5412.4,/Volumes/library_pt1/2000s/2008 - Burn After Reading/2008 - Burn After Reading.mkv,2008 - Burn After Reading
library_pt1,Colección,Película,coleccion,Elite Squad The Enemy Within,2010,,2010 - Elite Squad The Enemy Within.mp4,mp4,2982.8,/Volumes/library_pt1/2010s/2010 - Elite Squad The Enemy Within.mp4,2010 - Elite Squad The Enemy Within
library_pt1,Colección,Película,coleccion,Harry Potter and the Deathly Hallows Part,2010,,2010 - Harry Potter and the Deathly Hallows Part 1.mp4,mp4,2331.7,/Volumes/library_pt1/2010s/2010 - Harry Potter and the Deathly Hallows Part 1.mp4,2010 - Harry Potter and the Deathly Hallows Part 1
library_pt1,Colección,Película,coleccion,How To Train Your Dragon,2010,,2010 - How To Train Your Dragon (4K).mkv,mkv,9669.4,/Volumes/library_pt1/2010s/2010 - How To Train Your Dragon (4K).mkv,2010 - How To Train Your Dragon (4K)
library_pt1,Colección,Película,coleccion,Inception,2010,,2010 - Inception (4K).mkv,mkv,81478.7,/Volumes/library_pt1/2010s/2010 - Inception (4K).mkv,2010 - Inception (4K)
library_pt1,Colección,Película,coleccion,Kick-Ass,2010,,2010 - Kick-Ass.mp4,mp4,3467,/Volumes/library_pt1/2010s/2010 - Kick-Ass.mp4,2010 - Kick-Ass
library_pt1,Colección,Película,coleccion,Shrek Forever After,2010,,2010 - Shrek Forever After.mkv,mkv,27639,/Volumes/library_pt1/2010s/2010 - Shrek Forever After.mkv,2010 - Shrek Forever After
library_pt1,Colección,Película,coleccion,Shutter Island,2010,,2010 - Shutter Island (4K).mkv,mkv,29850.4,/Volumes/library_pt1/2010s/2010 - Shutter Island (4K).mkv,2010 - Shutter Island (4K)
library_pt1,Colección,Película,coleccion,The Fighter,2010,,2010 - The Fighter.mp4,mp4,1890.6,/Volumes/library_pt1/2010s/2010 - The Fighter.mp4,2010 - The Fighter
library_pt1,Colección,Película,coleccion,The King's Speech,2010,,2010 - The King's Speech.mp4,mp4,1978,/Volumes/library_pt1/2010s/2010 - The King's Speech.mp4,2010 - The King's Speech
library_pt1,Colección,Película,coleccion,The Social Network,2010,,2010 - The Social Network.mkv,mkv,5406,/Volumes/library_pt1/2010s/2010 - The Social Network.mkv,2010 - The Social Network
library_pt1,Colección,Película,coleccion,Toy Story,2010,,2010 - Toy Story 3 (4K).mkv,mkv,14347.7,/Volumes/library_pt1/2010s/2010 - Toy Story 3 (4K).mkv,2010 - Toy Story 3 (4K)
library_pt1,Colección,Película,coleccion,Tron Legacy,2010,,2010 - Tron Legacy (4K).mkv,mkv,34262.1,/Volumes/library_pt1/2010s/2010 - Tron Legacy (4K).mkv,2010 - Tron Legacy (4K)
library_pt1,Colección,Película,coleccion,You Don't Know Jack,2010,,2010 - You Don't Know Jack.mkv,mkv,7316.9,/Volumes/library_pt1/2010s/2010 - You Don't Know Jack.mkv,2010 - You Don't Know Jack
library_pt1,Colección,Película,coleccion,Contagion,2011,,2011 - Contagion.mkv,mkv,7836.1,/Volumes/library_pt1/2010s/2011 - Contagion.mkv,2011 - Contagion
library_pt1,Colección,Película,coleccion,Drive,2011,,2011 - Drive (4K).mkv,mkv,12826,/Volumes/library_pt1/2010s/2011 - Drive (4K).mkv,2011 - Drive (4K)
library_pt1,Colección,Película,coleccion,Harry Potter and the Deathly Hallows Part,2011,,2011 - Harry Potter and the Deathly Hallows Part 2.mp4,mp4,2081.9,/Volumes/library_pt1/2010s/2011 - Harry Potter and the Deathly Hallows Part 2.mp4,2011 - Harry Potter and the Deathly Hallows Part 2
library_pt1,Colección,Película,coleccion,Intouchables,2011,,2011 - Intouchables.mkv,mkv,3005.8,/Volumes/library_pt1/2010s/2011 - Intouchables.mkv,2011 - Intouchables
library_pt1,Colección,Película,coleccion,Kung Fu Panda,2011,,2011 - Kung Fu Panda 2.mp4,mp4,1765,/Volumes/library_pt1/2010s/2011 - Kung Fu Panda 2.mp4,2011 - Kung Fu Panda 2
library_pt1,Colección,Película,coleccion,La Piel Que Habito,2011,,2011 - La Piel Que Habito.mp4,mp4,2269.6,/Volumes/library_pt1/2010s/2011 - La Piel Que Habito.mp4,2011 - La Piel Que Habito
library_pt1,Colección,Película,coleccion,Margin Call,2011,,2011 - Margin Call.mp4,mp4,2232,/Volumes/library_pt1/2010s/2011 - Margin Call.mp4,2011 - Margin Call
library_pt1,Colección,Película,coleccion,Midnight in Paris,2011,,2011 - Midnight in Paris.mkv,mkv,2358.6,/Volumes/library_pt1/2010s/2011 - Midnight in Paris.mkv,2011 - Midnight in Paris
library_pt1,Colección,Película,coleccion,Moneyball,2011,,2011 - Moneyball (Remastered).mp4,mp4,2125.4,/Volumes/library_pt1/2010s/2011 - Moneyball (Remastered).mp4,2011 - Moneyball (Remastered)
library_pt1,Colección,Película,coleccion,Shame,2011,,2011 - Shame.mp4,mp4,3412.4,/Volumes/library_pt1/2010s/2011 - Shame.mp4,2011 - Shame
library_pt1,Colección,Película,coleccion,The Help,2011,,2011 - The Help.mp4,mp4,2334.2,/Volumes/library_pt1/2010s/2011 - The Help.mp4,2011 - The Help
library_pt1,Colección,Película,coleccion,The Ides of March,2011,,2011 - The Ides of March.mkv,mkv,11128,/Volumes/library_pt1/2010s/2011 - The Ides of March.mkv,2011 - The Ides of March
library_pt1,Colección,Película,coleccion,Warrior,2011,,2011 - Warrior.mp4,mp4,2229.1,/Volumes/library_pt1/2010s/2011 - Warrior.mp4,2011 - Warrior
library_pt1,Colección,Película,coleccion,Cloud Atlas,2012,,2012 - Cloud Atlas.mp4,mp4,3005.5,/Volumes/library_pt1/2010s/2012 - Cloud Atlas.mp4,2012 - Cloud Atlas
library_pt1,Colección,Película,coleccion,Django Unchained,2012,,2012 - Django Unchained.mkv,mkv,11610.1,/Volumes/library_pt1/2010s/2012 - Django Unchained.mkv,2012 - Django Unchained
library_pt1,Colección,Película,coleccion,Flight,2012,,2012 - Flight.mp4,mp4,2212,/Volumes/library_pt1/2010s/2012 - Flight.mp4,2012 - Flight
library_pt1,Colección,Película,coleccion,Magic Mike,2012,,2012 - Magic Mike.mp4,mp4,2157.5,/Volumes/library_pt1/2010s/2012 - Magic Mike.mp4,2012 - Magic Mike
library_pt1,Colección,Película,coleccion,Men In Black,2012,,2012 - Men In Black 3 (4K).mkv,mkv,25871.6,/Volumes/library_pt1/2010s/2012 - Men In Black 3 (4K).mkv,2012 - Men In Black 3 (4K)
library_pt1,Colección,Película,coleccion,Moonrise Kingdom,2012,,2012 - Moonrise Kingdom.mkv,mkv,15064.4,/Volumes/library_pt1/2010s/2012 - Moonrise Kingdom.mkv,2012 - Moonrise Kingdom
library_pt1,Colección,Película,coleccion,No,2012,,2012 - No.mkv,mkv,1855.8,/Volumes/library_pt1/2010s/2012 - No.mkv,2012 - No
library_pt1,Colección,Película,coleccion,Searching For Sugar Man,2012,,2012 - Searching For Sugar Man.mp4,mp4,1686.8,/Volumes/library_pt1/2010s/2012 - Searching For Sugar Man.mp4,2012 - Searching For Sugar Man
library_pt1,Colección,Película,coleccion,Silver Linings Playbook,2012,,2012 - Silver Linings Playbook.mp4,mp4,1946.8,/Volumes/library_pt1/2010s/2012 - Silver Linings Playbook.mp4,2012 - Silver Linings Playbook
library_pt1,Colección,Película,coleccion,The Avengers,2012,,2012 - The Avengers.mp4,mp4,3599,/Volumes/library_pt1/2010s/2012 - The Avengers.mp4,2012 - The Avengers
library_pt1,Colección,Película,coleccion,The Dark Knight Rises,2012,,2012 - The Dark Knight Rises.mp4,mp4,3213.8,/Volumes/library_pt1/2010s/2012 - The Dark Knight Rises.mp4,2012 - The Dark Knight Rises
library_pt1,Colección,Película,coleccion,The Dictator,2012,,2012 - The Dictator.mkv,mkv,4161.3,/Volumes/library_pt1/2010s/2012 - The Dictator.mkv,2012 - The Dictator
library_pt1,Colección,Película,coleccion,The Hunt (Jagten),2012,,2012 - The Hunt (Jagten) (2012).mp4,mp4,3239,/Volumes/library_pt1/2010s/2012 - The Hunt (Jagten) (2012).mp4,2012 - The Hunt (Jagten) (2012)
library_pt1,Colección,Película,coleccion,Wreck-It Ralph,2012,,2012 - Wreck-It Ralph.mkv,mkv,21680.4,/Volumes/library_pt1/2010s/2012 - Wreck-It Ralph.mkv,2012 - Wreck-It Ralph
library_pt1,Colección,Película,coleccion,12 Years a Slave,2013,,2013 - 12 Years a Slave.mkv,mkv,9059.7,/Volumes/library_pt1/2010s/2013 - 12 Years a Slave.mkv,2013 - 12 Years a Slave
library_pt1,Colección,Película,coleccion,Captain Phillips,2013,,2013 - Captain Phillips.mp4,mp4,2137,/Volumes/library_pt1/2010s/2013 - Captain Phillips.mp4,2013 - Captain Phillips
library_pt1,Colección,Película,coleccion,Cloudy with a Chance of Meatballs,2013,,2013 - Cloudy with a Chance of Meatballs 2.mkv,mkv,6712.3,/Volumes/library_pt1/2010s/2013 - Cloudy with a Chance of Meatballs 2.mkv,2013 - Cloudy with a Chance of Meatballs 2
library_pt1,Colección,Película,coleccion,Dallas Buyers Club,2013,,2013 - Dallas Buyers Club.mp4,mp4,1895.6,/Volumes/library_pt1/2010s/2013 - Dallas Buyers Club.mp4,2013 - Dallas Buyers Club
library_pt1,Colección,Película,coleccion,Enemy,2013,,2013 - Enemy.mkv,mkv,15592.9,/Volumes/library_pt1/2010s/2013 - Enemy.mkv,2013 - Enemy
library_pt1,Colección,Película,coleccion,Evil Dead,2013,,2013 - Evil Dead (Extended).mp4,mp4,1538.4,/Volumes/library_pt1/2010s/2013 - Evil Dead (Extended).mp4,2013 - Evil Dead (Extended)
library_pt1,Colección,Película,coleccion,Gravity,2013,,2013 - Gravity.mkv,mkv,15800.6,/Volumes/library_pt1/2010s/2013 - Gravity.mkv,2013 - Gravity
library_pt1,Colección,Película,coleccion,Inside Llewyn Davis,2013,,2013 - Inside Llewyn Davis.mkv,mkv,10268,/Volumes/library_pt1/2010s/2013 - Inside Llewyn Davis.mkv,2013 - Inside Llewyn Davis
library_pt1,Colección,Película,coleccion,Locke,2013,,2013 - Locke.mkv,mkv,4480,/Volumes/library_pt1/2010s/2013 - Locke.mkv,2013 - Locke
library_pt1,Colección,Película,coleccion,Pacific Rim,2013,,2013 - Pacific Rim.mp4,mp4,2094.9,/Volumes/library_pt1/2010s/2013 - Pacific Rim.mp4,2013 - Pacific Rim
library_pt1,Colección,Película,coleccion,Rush,2013,,2013 - Rush.mp4,mp4,1951.4,/Volumes/library_pt1/2010s/2013 - Rush.mp4,2013 - Rush
library_pt1,Colección,Película,coleccion,Star Trek Into Darkness,2013,,2013 - Star Trek Into Darkness (4K).mkv,mkv,23122,/Volumes/library_pt1/2010s/2013 - Star Trek Into Darkness (4K).mkv,2013 - Star Trek Into Darkness (4K)
library_pt1,Colección,Película,coleccion,The Secret Life of Walter Mitty,2013,,2013 - The Secret Life of Walter Mitty.mp4,mp4,1889.4,/Volumes/library_pt1/2010s/2013 - The Secret Life of Walter Mitty.mp4,2013 - The Secret Life of Walter Mitty
library_pt1,Colección,Película,coleccion,The Wolf of Wall Street,2013,,2013 - The Wolf of Wall Street (4K).mkv,mkv,39107.8,/Volumes/library_pt1/2010s/2013 - The Wolf of Wall Street (4K).mkv,2013 - The Wolf of Wall Street (4K)
library_pt1,Colección,Película,coleccion,The World's End,2013,,2013 - The World's End (4K).mkv,mkv,17819.6,/Volumes/library_pt1/2010s/2013 - The World's End (4K).mkv,2013 - The World's End (4K)
library_pt1,Colección,Película,coleccion,Godzilla,2014,,2014 - Godzilla.mp4,mp4,1887.1,/Volumes/library_pt1/2010s/2014 - Godzilla.mp4,2014 - Godzilla
library_pt1,Colección,Película,coleccion,Gone Girl,2014,,2014 - Gone Girl.mkv,mkv,4567.7,/Volumes/library_pt1/2010s/2014 - Gone Girl.mkv,2014 - Gone Girl
library_pt1,Colección,Película,coleccion,Guardians of the Galaxy,2014,,2014 - Guardians of the Galaxy.mkv,mkv,3080.5,/Volumes/library_pt1/2010s/2014 - Guardians of the Galaxy.mkv,2014 - Guardians of the Galaxy
library_pt1,Colección,Película,coleccion,How To Train Your Dragon,2014,,2014 - How To Train Your Dragon 2 (4K).mkv,mkv,11400.2,/Volumes/library_pt1/2010s/2014 - How To Train Your Dragon 2 (4K).mkv,2014 - How To Train Your Dragon 2 (4K)
library_pt1,Colección,Película,coleccion,Interstellar,2014,,2014 - Interstellar (4K).mkv,mkv,67316.5,/Volumes/library_pt1/2010s/2014 - Interstellar (4K).mkv,2014 - Interstellar (4K)
library_pt1,Colección,Película,coleccion,Interstellar,2014,,2014 - Interstellar.mp4,mp4,2698.2,/Volumes/library_pt1/2010s/2014 - Interstellar.mp4,2014 - Interstellar
library_pt1,Colección,Película,coleccion,John Wick,2014,,2014 - John Wick (4K).mkv,mkv,13891.5,/Volumes/library_pt1/2010s/2014 - John Wick (4K).mkv,2014 - John Wick (4K)
library_pt1,Colección,Película,coleccion,John Wick,2014,,2014 - John Wick.mkv,mkv,8864.3,/Volumes/library_pt1/2010s/2014 - John Wick.mkv,2014 - John Wick
library_pt1,Colección,Película,coleccion,Kingsman The Secret Service,2014,,2014 - Kingsman The Secret Service.mkv,mkv,3485.7,/Volumes/library_pt1/2010s/2014 - Kingsman The Secret Service.mkv,2014 - Kingsman The Secret Service
library_pt1,Colección,Película,coleccion,Predestination,2014,,2014 - Predestination.mp4,mp4,2063.9,/Volumes/library_pt1/2010s/2014 - Predestination.mp4,2014 - Predestination
library_pt1,Colección,Película,coleccion,The Grand Budapest Hotel,2014,,2014 - The Grand Budapest Hotel.mkv,mkv,3581.4,/Volumes/library_pt1/2010s/2014 - The Grand Budapest Hotel.mkv,2014 - The Grand Budapest Hotel
library_pt1,Colección,Película,coleccion,Whiplash,2014,,2014 - Whiplash.mkv,mkv,3438.8,/Volumes/library_pt1/2010s/2014 - Whiplash.mkv,2014 - Whiplash
library_pt1,Colección,Película,coleccion,Eye in the Sky,2015,,2015 - Eye in the Sky.mp4,mp4,2969.9,/Volumes/library_pt1/2010s/2015 - Eye in the Sky.mp4,2015 - Eye in the Sky
library_pt1,Colección,Película,coleccion,Inside Out,2015,,2015 - Inside Out (4K).mkv,mkv,11122.2,/Volumes/library_pt1/2010s/2015 - Inside Out (4K).mkv,2015 - Inside Out (4K)
library_pt1,Colección,Película,coleccion,Jurassic World,2015,,2015 - Jurassic World.mkv,mkv,3208.1,/Volumes/library_pt1/2010s/2015 - Jurassic World.mkv,2015 - Jurassic World
library_pt1,Colección,Película,coleccion,Mad Max Fury Road,2015,,2015 - Mad Max Fury Road.mkv,mkv,4158.7,/Volumes/library_pt1/2010s/2015 - Mad Max Fury Road.mkv,2015 - Mad Max Fury Road
library_pt1,Colección,Película,coleccion,Magic Mike XXL,2015,,2015 - Magic Mike XXL.mp4,mp4,2251.8,/Volumes/library_pt1/2010s/2015 - Magic Mike XXL.mp4,2015 - Magic Mike XXL
library_pt1,Colección,Película,coleccion,Room,2015,,2015 - Room.mp4,mp4,1875.3,/Volumes/library_pt1/2010s/2015 - Room.mp4,2015 - Room
library_pt1,Colección,Película,coleccion,Sicario,2015,,2015 - Sicario.mkv,mkv,36772.6,/Volumes/library_pt1/2010s/2015 - Sicario.mkv,2015 - Sicario
library_pt1,Colección,Película,coleccion,Spotlight,2015,,2015 - Spotlight.mp4,mp4,2058.7,/Volumes/library_pt1/2010s/2015 - Spotlight.mp4,2015 - Spotlight
library_pt1,Colección,Película,coleccion,The Hateful Eight,2015,,2015 - The Hateful Eight.mkv,mkv,4326.1,/Volumes/library_pt1/2010s/2015 - The Hateful Eight.mkv,2015 - The Hateful Eight
library_pt1,Colección,Película,coleccion,The Martian,2015,,2015 - The Martian.mp4,mp4,4086.9,/Volumes/library_pt1/2010s/2015 - The Martian.mp4,2015 - The Martian
library_pt1,Colección,Película,coleccion,The Revenant,2015,,2015 - The Revenant (4K).mkv,mkv,19796.6,/Volumes/library_pt1/2010s/2015 - The Revenant (4K).mkv,2015 - The Revenant (4K)
library_pt1,Colección,Película,coleccion,Arrival,2016,,2016 - Arrival (4K).mkv,mkv,24020.7,/Volumes/library_pt1/2010s/2016 - Arrival (4K).mkv,2016 - Arrival (4K)
library_pt1,Colección,Película,coleccion,Deadpool,2016,,2016 - Deadpool.mkv,mkv,2788.4,/Volumes/library_pt1/2010s/2016 - Deadpool.mkv,2016 - Deadpool
library_pt1,Colección,Película,coleccion,Finding Dory,2016,,2016 - Finding Dory (4K).mkv,mkv,14720,/Volumes/library_pt1/2010s/2016 - Finding Dory (4K).mkv,2016 - Finding Dory (4K)
library_pt1,Colección,Película,coleccion,Hell or High Water,2016,,2016 - Hell or High Water.mkv,mkv,2638.6,/Volumes/library_pt1/2010s/2016 - Hell or High Water.mkv,2016 - Hell or High Water
library_pt1,Colección,Película,coleccion,Hunt for the Wilderpeople,2016,,2016 - Hunt for the Wilderpeople.mp4,mp4,1971.5,/Volumes/library_pt1/2010s/2016 - Hunt for the Wilderpeople.mp4,2016 - Hunt for the Wilderpeople
library_pt1,Colección,Película,coleccion,Manchester by the Sea,2016,,2016 - Manchester by the Sea.mkv,mkv,2659,/Volumes/library_pt1/2010s/2016 - Manchester by the Sea.mkv,2016 - Manchester by the Sea
library_pt1,Colección,Película,coleccion,Rogue One A Star Wars Story,2016,,2016 - Rogue One A Star Wars Story (4K).mkv,mkv,34183.5,/Volumes/library_pt1/2010s/2016 - Rogue One A Star Wars Story (4K).mkv,2016 - Rogue One A Star Wars Story (4K)
